datetime,day_of_week,is_weekend,is_holiday,day_type,event,hour,electricity_usage
2021-02-14 19:00:00,6,1,0,Weekend,0,19,98.15882466644385
2021-02-14 20:00:00,6,1,0,Weekend,0,20,88.62211177232949
2021-02-14 21:00:00,6,1,0,Weekend,0,21,65.91100244796152
2021-02-14 22:00:00,6,1,0,Weekend,0,22,70.8366998474795
2021-02-14 23:00:00,6,1,0,Weekend,0,23,69.4430548616062
2021-02-15 00:00:00,0,0,0,Weekday,0,0,42.87375653700094
2021-02-15 01:00:00,0,0,0,Weekday,0,1,56.33820436859244
2021-02-15 02:00:00,0,0,0,Weekday,0,2,65.06721051107637
2021-02-15 03:00:00,0,0,0,Weekday,0,3,45.2894501257387
2021-02-15 04:00:00,0,0,0,Weekday,0,4,76.74244426918278
2021-02-15 05:00:00,0,0,0,Weekday,0,5,90.79213178048967
2021-02-15 06:00:00,0,0,0,Weekday,0,6,90.82789593953336
2021-02-15 07:00:00,0,0,0,Weekday,0,7,100.99164317496658
2021-02-15 08:00:00,0,0,0,Weekday,0,8,118.12228540758576
2021-02-15 09:00:00,0,0,0,Weekday,0,9,133.4847611328996
2021-02-15 10:00:00,0,0,0,Weekday,0,10,135.79463076100907
2021-02-15 11:00:00,0,0,0,Weekday,0,11,153.85199815256922
2021-02-15 12:00:00,0,0,0,Weekday,0,12,154.26135724358178
2021-02-15 13:00:00,0,0,0,Weekday,0,13,152.0555543143119
2021-02-15 14:00:00,0,0,0,Weekday,0,14,155.88321460115972
2021-02-15 15:00:00,0,0,0,Weekday,0,15,141.80981086987305
2021-02-15 16:00:00,0,0,0,Weekday,0,16,127.83386827743959
2021-02-15 17:00:00,0,0,0,Weekday,0,17,100.69459500626519
2021-02-15 18:00:00,0,0,0,Weekday,1,18,271.8726268254672
2021-02-15 19:00:00,0,0,0,Weekday,1,19,334.40285651756335
2021-02-15 20:00:00,0,0,0,Weekday,1,20,237.17341612189654
2021-02-15 21:00:00,0,0,0,Weekday,1,21,235.19103270359545
2021-02-15 22:00:00,0,0,0,Weekday,1,22,294.9778570015184
2021-02-15 23:00:00,0,0,0,Weekday,0,23,125.62283421344804
2021-02-16 00:00:00,1,0,1,Holiday,0,0,102.5479387252594
2021-02-16 01:00:00,1,0,1,Holiday,0,1,85.60164940078997
2021-02-16 02:00:00,1,0,1,Holiday,0,2,41.547406666452375
2021-02-16 03:00:00,1,0,1,Holiday,0,3,54.1377137157494
2021-02-16 04:00:00,1,0,1,Holiday,0,4,61.010298222449464
2021-02-16 05:00:00,1,0,1,Holiday,0,5,80.08042834069715
2021-02-16 06:00:00,1,0,1,Holiday,0,6,81.06121097917455
2021-02-16 07:00:00,1,0,1,Holiday,0,7,86.92561839507455
2021-02-16 08:00:00,1,0,1,Holiday,0,8,84.80792123700743
2021-02-16 09:00:00,1,0,1,Holiday,0,9,109.22672888932532
2021-02-16 10:00:00,1,0,1,Holiday,0,10,113.94288924324786
2021-02-16 11:00:00,1,0,1,Holiday,0,11,98.29137249633955
2021-02-16 12:00:00,1,0,1,Holiday,0,12,109.93357803035751
2021-02-16 13:00:00,1,0,1,Holiday,0,13,112.66067724955245
2021-02-16 14:00:00,1,0,1,Holiday,0,14,108.66674353690627
2021-02-16 15:00:00,1,0,1,Holiday,0,15,108.00209908924226
2021-02-16 16:00:00,1,0,1,Holiday,0,16,98.90228184376836
2021-02-16 17:00:00,1,0,1,Holiday,0,17,89.72521386161493
2021-02-16 18:00:00,1,0,1,Holiday,0,18,102.59583629909515
2021-02-16 19:00:00,1,0,1,Holiday,0,19,65.23299324714925
2021-02-16 20:00:00,1,0,1,Holiday,0,20,51.3062919815702
2021-02-16 21:00:00,1,0,1,Holiday,0,21,67.38567074916406
2021-02-16 22:00:00,1,0,1,Holiday,0,22,59.998400956917315
2021-02-16 23:00:00,1,0,1,Holiday,0,23,30.540766553108142
2021-02-17 00:00:00,2,0,0,Weekday,0,0,62.13427692309031
2021-02-17 01:00:00,2,0,0,Weekday,0,1,33.23698747897162
2021-02-17 02:00:00,2,0,0,Weekday,0,2,85.40262697724673
2021-02-17 03:00:00,2,0,0,Weekday,0,3,82.47304058543426
2021-02-17 04:00:00,2,0,0,Weekday,0,4,80.3193466973513
2021-02-17 05:00:00,2,0,0,Weekday,0,5,95.64475195748729
2021-02-17 06:00:00,2,0,0,Weekday,0,6,104.43716819164037
2021-02-17 07:00:00,2,0,0,Weekday,0,7,106.35064522864504
2021-02-17 08:00:00,2,0,0,Weekday,0,8,136.9566327386961
2021-02-17 09:00:00,2,0,0,Weekday,0,9,148.9169180677553
2021-02-17 10:00:00,2,0,0,Weekday,0,10,136.02870822735224
2021-02-17 11:00:00,2,0,0,Weekday,0,11,147.97623565399513
2021-02-17 12:00:00,2,0,0,Weekday,0,12,137.66818694175674
2021-02-17 13:00:00,2,0,0,Weekday,0,13,147.8198069914225
2021-02-17 14:00:00,2,0,0,Weekday,0,14,140.62514214632756
2021-02-17 15:00:00,2,0,0,Weekday,0,15,147.88022707909593
2021-02-17 16:00:00,2,0,0,Weekday,0,16,141.00840733313504
2021-02-17 17:00:00,2,0,0,Weekday,0,17,102.30437387428728
2021-02-17 18:00:00,2,0,0,Weekday,1,18,293.2141493380571
2021-02-17 19:00:00,2,0,0,Weekday,1,19,291.5604183067943
2021-02-17 20:00:00,2,0,0,Weekday,1,20,269.3887638541148
2021-02-17 21:00:00,2,0,0,Weekday,1,21,310.07461122594066
2021-02-17 22:00:00,2,0,0,Weekday,1,22,239.27061951762965
2021-02-17 23:00:00,2,0,0,Weekday,0,23,150.30037730395517
2021-02-18 00:00:00,3,0,0,Weekday,0,0,63.47105497402293
2021-02-18 01:00:00,3,0,0,Weekday,0,1,51.73957094977379
2021-02-18 02:00:00,3,0,0,Weekday,0,2,67.73664691481943
2021-02-18 03:00:00,3,0,0,Weekday,0,3,55.22263726240858
2021-02-18 04:00:00,3,0,0,Weekday,0,4,71.03709855062851
2021-02-18 05:00:00,3,0,0,Weekday,0,5,86.9908393593665
2021-02-18 06:00:00,3,0,0,Weekday,0,6,107.42987503099079
2021-02-18 07:00:00,3,0,0,Weekday,0,7,103.25461301042887
2021-02-18 08:00:00,3,0,0,Weekday,0,8,129.87489160883888
2021-02-18 09:00:00,3,0,0,Weekday,0,9,133.04554225507073
2021-02-18 10:00:00,3,0,0,Weekday,0,10,133.22052712541256
2021-02-18 11:00:00,3,0,0,Weekday,0,11,158.5013694305229
2021-02-18 12:00:00,3,0,0,Weekday,0,12,170.78456069928012
2021-02-18 13:00:00,3,0,0,Weekday,0,13,150.33571622316256
2021-02-18 14:00:00,3,0,0,Weekday,0,14,137.21157792013292
2021-02-18 15:00:00,3,0,0,Weekday,0,15,127.99830470113761
2021-02-18 16:00:00,3,0,0,Weekday,0,16,133.0642530521997
2021-02-18 17:00:00,3,0,0,Weekday,0,17,113.0761567805579
2021-02-18 18:00:00,3,0,0,Weekday,0,18,89.376735113173
2021-02-18 19:00:00,3,0,0,Weekday,0,19,70.12715086290962
2021-02-18 20:00:00,3,0,0,Weekday,0,20,78.8121434505694
2021-02-18 21:00:00,3,0,0,Weekday,0,21,51.99133354312395
2021-02-18 22:00:00,3,0,0,Weekday,0,22,52.67306116013527
2021-02-18 23:00:00,3,0,0,Weekday,0,23,67.99084221526687
2021-02-19 00:00:00,4,0,0,Weekday,0,0,41.68861238069784
2021-02-19 01:00:00,4,0,0,Weekday,0,1,62.2405342435348
2021-02-19 02:00:00,4,0,0,Weekday,0,2,46.48669640845094
2021-02-19 03:00:00,4,0,0,Weekday,0,3,73.3915426826828
2021-02-19 04:00:00,4,0,0,Weekday,0,4,80.75137737229825
2021-02-19 05:00:00,4,0,0,Weekday,0,5,91.94083373317518
2021-02-19 06:00:00,4,0,0,Weekday,0,6,93.91340934822257
2021-02-19 07:00:00,4,0,0,Weekday,0,7,119.30983670672379
2021-02-19 08:00:00,4,0,0,Weekday,0,8,128.74580534004573
2021-02-19 09:00:00,4,0,0,Weekday,0,9,154.23476999650867
2021-02-19 10:00:00,4,0,0,Weekday,0,10,137.14172874492832
2021-02-19 11:00:00,4,0,0,Weekday,0,11,161.15620306904114
2021-02-19 12:00:00,4,0,0,Weekday,0,12,140.99371035008943
2021-02-19 13:00:00,4,0,0,Weekday,0,13,145.9083406724554
2021-02-19 14:00:00,4,0,0,Weekday,0,14,136.9161877403611
2021-02-19 15:00:00,4,0,0,Weekday,0,15,130.40092194378795
2021-02-19 16:00:00,4,0,0,Weekday,0,16,123.42620351832927
2021-02-19 17:00:00,4,0,0,Weekday,0,17,127.3584359159991
2021-02-19 18:00:00,4,0,0,Weekday,0,18,104.56642914742841
2021-02-19 19:00:00,4,0,0,Weekday,0,19,99.3998260496868
2021-02-19 20:00:00,4,0,0,Weekday,0,20,75.14575772720036
2021-02-19 21:00:00,4,0,0,Weekday,0,21,77.47201368734922
2021-02-19 22:00:00,4,0,0,Weekday,0,22,58.96881922984912
2021-02-19 23:00:00,4,0,0,Weekday,0,23,43.811156201180985
2021-02-20 00:00:00,5,1,0,Weekend,0,0,70.56000633028407
2021-02-20 01:00:00,5,1,0,Weekend,0,1,76.88347190319121
2021-02-20 02:00:00,5,1,0,Weekend,0,2,74.42164544119044
2021-02-20 03:00:00,5,1,0,Weekend,0,3,85.88239273442026
2021-02-20 04:00:00,5,1,0,Weekend,0,4,102.79153086903821
2021-02-20 05:00:00,5,1,0,Weekend,0,5,101.77037395273884
2021-02-20 06:00:00,5,1,0,Weekend,0,6,112.82055187740843
2021-02-20 07:00:00,5,1,0,Weekend,0,7,139.1561208179706
2021-02-20 08:00:00,5,1,0,Weekend,0,8,167.26451191961533
2021-02-20 09:00:00,5,1,0,Weekend,0,9,165.4383033327541
2021-02-20 10:00:00,5,1,0,Weekend,0,10,178.25858951879442
2021-02-20 11:00:00,5,1,0,Weekend,0,11,178.70284996627845
2021-02-20 12:00:00,5,1,0,Weekend,0,12,182.94572924731742
2021-02-20 13:00:00,5,1,0,Weekend,0,13,172.6753683617908
2021-02-20 14:00:00,5,1,0,Weekend,0,14,177.44419771540566
2021-02-20 15:00:00,5,1,0,Weekend,0,15,171.20424954437198
2021-02-20 16:00:00,5,1,0,Weekend,0,16,134.97484582829665
2021-02-20 17:00:00,5,1,0,Weekend,0,17,120.51772426318811
2021-02-20 18:00:00,5,1,0,Weekend,1,18,305.765043980759
2021-02-20 19:00:00,5,1,0,Weekend,1,19,314.12576313537687
2021-02-20 20:00:00,5,1,0,Weekend,1,20,238.96805933026724
2021-02-20 21:00:00,5,1,0,Weekend,1,21,319.62454333419294
2021-02-20 22:00:00,5,1,0,Weekend,1,22,198.05409672296906
2021-02-20 23:00:00,5,1,0,Weekend,0,23,163.25150158636484
2021-02-21 00:00:00,6,1,0,Weekend,0,0,111.26642391230264
2021-02-21 01:00:00,6,1,0,Weekend,0,1,65.79290459983373
2021-02-21 02:00:00,6,1,0,Weekend,0,2,71.37058553528732
2021-02-21 03:00:00,6,1,0,Weekend,0,3,67.62262854962103
2021-02-21 04:00:00,6,1,0,Weekend,0,4,70.96688554310958
2021-02-21 05:00:00,6,1,0,Weekend,0,5,104.99427647675246
2021-02-21 06:00:00,6,1,0,Weekend,0,6,123.20816160835682
2021-02-21 07:00:00,6,1,0,Weekend,0,7,130.24530732172175
2021-02-21 08:00:00,6,1,0,Weekend,0,8,142.53375217269013
2021-02-21 09:00:00,6,1,0,Weekend,0,9,160.2920952522936
2021-02-21 10:00:00,6,1,0,Weekend,0,10,164.694159491983
2021-02-21 11:00:00,6,1,0,Weekend,0,11,185.37756439504574
2021-02-21 12:00:00,6,1,0,Weekend,0,12,184.46846330835055
2021-02-21 13:00:00,6,1,0,Weekend,0,13,194.23596128139746
2021-02-21 14:00:00,6,1,0,Weekend,0,14,168.40644256609454
2021-02-21 15:00:00,6,1,0,Weekend,0,15,163.1246295462127
2021-02-21 16:00:00,6,1,0,Weekend,0,16,151.7357970098503
2021-02-21 17:00:00,6,1,0,Weekend,0,17,131.79920070210812
2021-02-21 18:00:00,6,1,0,Weekend,0,18,100.1651128304327
2021-02-21 19:00:00,6,1,0,Weekend,0,19,108.90975909435072
2021-02-21 20:00:00,6,1,0,Weekend,0,20,113.34821691346849
2021-02-21 21:00:00,6,1,0,Weekend,0,21,87.56714724672939
2021-02-21 22:00:00,6,1,0,Weekend,0,22,87.62034335217861
2021-02-21 23:00:00,6,1,0,Weekend,0,23,71.01241403170887
2021-02-22 00:00:00,0,0,0,Weekday,0,0,48.480325059603985
2021-02-22 01:00:00,0,0,0,Weekday,0,1,57.71953204175436
2021-02-22 02:00:00,0,0,0,Weekday,0,2,67.39765861928937
2021-02-22 03:00:00,0,0,0,Weekday,0,3,48.63812158371883
2021-02-22 04:00:00,0,0,0,Weekday,0,4,79.44821546975918
2021-02-22 05:00:00,0,0,0,Weekday,0,5,86.07472003488286
2021-02-22 06:00:00,0,0,0,Weekday,0,6,114.77444683540804
2021-02-22 07:00:00,0,0,0,Weekday,0,7,116.66420391605511
2021-02-22 08:00:00,0,0,0,Weekday,0,8,100.39695593688896
2021-02-22 09:00:00,0,0,0,Weekday,0,9,139.75420110697223
2021-02-22 10:00:00,0,0,0,Weekday,0,10,122.68275465243653
2021-02-22 11:00:00,0,0,0,Weekday,0,11,161.03737547804934
2021-02-22 12:00:00,0,0,0,Weekday,0,12,142.32111799792068
2021-02-22 13:00:00,0,0,0,Weekday,0,13,136.9888333324347
2021-02-22 14:00:00,0,0,0,Weekday,0,14,135.5907758741028
2021-02-22 15:00:00,0,0,0,Weekday,0,15,126.41859665154902
2021-02-22 16:00:00,0,0,0,Weekday,0,16,123.44289839094527
2021-02-22 17:00:00,0,0,0,Weekday,0,17,104.33587395352303
2021-02-22 18:00:00,0,0,0,Weekday,0,18,96.99175034691672
2021-02-22 19:00:00,0,0,0,Weekday,0,19,71.63625238535546
2021-02-22 20:00:00,0,0,0,Weekday,0,20,72.48355111884044
2021-02-22 21:00:00,0,0,0,Weekday,0,21,78.87053434770056
2021-02-22 22:00:00,0,0,0,Weekday,0,22,52.21287228508458
2021-02-22 23:00:00,0,0,0,Weekday,0,23,57.94517636722031
2021-02-23 00:00:00,1,0,0,Weekday,0,0,37.437090279874084
2021-02-23 01:00:00,1,0,0,Weekday,0,1,57.50066934596435
2021-02-23 02:00:00,1,0,0,Weekday,0,2,68.07457210472178
2021-02-23 03:00:00,1,0,0,Weekday,0,3,78.89678077281542
2021-02-23 04:00:00,1,0,0,Weekday,0,4,77.00747700632435
2021-02-23 05:00:00,1,0,0,Weekday,0,5,93.77347545590271
2021-02-23 06:00:00,1,0,0,Weekday,0,6,87.19481153598284
2021-02-23 07:00:00,1,0,0,Weekday,0,7,109.1068536283734
2021-02-23 08:00:00,1,0,0,Weekday,0,8,116.99716325038429
2021-02-23 09:00:00,1,0,0,Weekday,0,9,138.6398672842571
2021-02-23 10:00:00,1,0,0,Weekday,0,10,138.01911798840237
2021-02-23 11:00:00,1,0,0,Weekday,0,11,155.164170794246
2021-02-23 12:00:00,1,0,0,Weekday,0,12,174.68590329113053
2021-02-23 13:00:00,1,0,0,Weekday,0,13,154.51203890587053
2021-02-23 14:00:00,1,0,0,Weekday,0,14,157.41785002262827
2021-02-23 15:00:00,1,0,0,Weekday,0,15,123.50981345294687
2021-02-23 16:00:00,1,0,0,Weekday,0,16,124.15029866671989
2021-02-23 17:00:00,1,0,0,Weekday,0,17,115.10950667450453
2021-02-23 18:00:00,1,0,0,Weekday,0,18,100.65055697794575
2021-02-23 19:00:00,1,0,0,Weekday,0,19,105.49236232498255
2021-02-23 20:00:00,1,0,0,Weekday,0,20,67.5611395305693
2021-02-23 21:00:00,1,0,0,Weekday,0,21,67.87590121717142
2021-02-23 22:00:00,1,0,0,Weekday,0,22,32.41405229382242
2021-02-23 23:00:00,1,0,0,Weekday,0,23,55.950439739181775
2021-02-24 00:00:00,2,0,0,Weekday,0,0,55.05915855914551
2021-02-24 01:00:00,2,0,0,Weekday,0,1,51.181194052353725
2021-02-24 02:00:00,2,0,0,Weekday,0,2,60.65174498055998
2021-02-24 03:00:00,2,0,0,Weekday,0,3,58.999767023224145
2021-02-24 04:00:00,2,0,0,Weekday,0,4,62.78480456430317
2021-02-24 05:00:00,2,0,0,Weekday,0,5,77.17364403806185
2021-02-24 06:00:00,2,0,0,Weekday,0,6,91.47433981196626
2021-02-24 07:00:00,2,0,0,Weekday,0,7,100.01743616545485
2021-02-24 08:00:00,2,0,0,Weekday,0,8,111.68177633621877
2021-02-24 09:00:00,2,0,0,Weekday,0,9,127.0546974054133
2021-02-24 10:00:00,2,0,0,Weekday,0,10,139.74023837203382
2021-02-24 11:00:00,2,0,0,Weekday,0,11,149.61505633704306
2021-02-24 12:00:00,2,0,0,Weekday,0,12,137.76092346059713
2021-02-24 13:00:00,2,0,0,Weekday,0,13,138.95770484130864
2021-02-24 14:00:00,2,0,0,Weekday,0,14,137.15862053134563
2021-02-24 15:00:00,2,0,0,Weekday,0,15,139.7241267737407
2021-02-24 16:00:00,2,0,0,Weekday,0,16,113.04868137704594
2021-02-24 17:00:00,2,0,0,Weekday,0,17,107.7683069506516
2021-02-24 18:00:00,2,0,0,Weekday,1,18,318.7950154933201
2021-02-24 19:00:00,2,0,0,Weekday,1,19,313.5224940251449
2021-02-24 20:00:00,2,0,0,Weekday,1,20,301.50528335578355
2021-02-24 21:00:00,2,0,0,Weekday,1,21,238.87410575604406
2021-02-24 22:00:00,2,0,0,Weekday,1,22,260.35375601381315
2021-02-24 23:00:00,2,0,0,Weekday,0,23,116.47556936886717
2021-02-25 00:00:00,3,0,0,Weekday,0,0,101.63495966288632
2021-02-25 01:00:00,3,0,0,Weekday,0,1,81.43944089140903
2021-02-25 02:00:00,3,0,0,Weekday,0,2,56.47514344071381
2021-02-25 03:00:00,3,0,0,Weekday,0,3,75.07664409696395
2021-02-25 04:00:00,3,0,0,Weekday,0,4,81.44025898110105
2021-02-25 05:00:00,3,0,0,Weekday,0,5,78.51005106277161
2021-02-25 06:00:00,3,0,0,Weekday,0,6,120.49506879287036
2021-02-25 07:00:00,3,0,0,Weekday,0,7,116.1523880741024
2021-02-25 08:00:00,3,0,0,Weekday,0,8,129.27802908110638
2021-02-25 09:00:00,3,0,0,Weekday,0,9,125.42066287380909
2021-02-25 10:00:00,3,0,0,Weekday,0,10,127.84278483464608
2021-02-25 11:00:00,3,0,0,Weekday,0,11,137.46235193030674
2021-02-25 12:00:00,3,0,0,Weekday,0,12,159.20101213846144
2021-02-25 13:00:00,3,0,0,Weekday,0,13,165.40127507979597
2021-02-25 14:00:00,3,0,0,Weekday,0,14,146.18878090107512
2021-02-25 15:00:00,3,0,0,Weekday,0,15,136.28058880271857
2021-02-25 16:00:00,3,0,0,Weekday,0,16,134.672396319348
2021-02-25 17:00:00,3,0,0,Weekday,0,17,126.7526366020978
2021-02-25 18:00:00,3,0,0,Weekday,0,18,85.47933972189534
2021-02-25 19:00:00,3,0,0,Weekday,0,19,103.33838747039051
2021-02-25 20:00:00,3,0,0,Weekday,0,20,71.19506847728081
2021-02-25 21:00:00,3,0,0,Weekday,0,21,75.48445608026208
2021-02-25 22:00:00,3,0,0,Weekday,0,22,46.02241275293199
2021-02-25 23:00:00,3,0,0,Weekday,0,23,62.0387284915669
2021-02-26 00:00:00,4,0,0,Weekday,0,0,35.663048774093866
2021-02-26 01:00:00,4,0,0,Weekday,0,1,62.91683888897164
2021-02-26 02:00:00,4,0,0,Weekday,0,2,63.13219308179026
2021-02-26 03:00:00,4,0,0,Weekday,0,3,48.924232063496255
2021-02-26 04:00:00,4,0,0,Weekday,0,4,87.75413769947404
2021-02-26 05:00:00,4,0,0,Weekday,0,5,77.29926065431854
2021-02-26 06:00:00,4,0,0,Weekday,0,6,111.42915595236411
2021-02-26 07:00:00,4,0,0,Weekday,0,7,114.3857351699199
2021-02-26 08:00:00,4,0,0,Weekday,0,8,112.53729007289277
2021-02-26 09:00:00,4,0,0,Weekday,0,9,125.2231458648992
2021-02-26 10:00:00,4,0,0,Weekday,0,10,182.32925736544118
2021-02-26 11:00:00,4,0,0,Weekday,0,11,171.36976147351984
2021-02-26 12:00:00,4,0,0,Weekday,0,12,147.8932181003704
2021-02-26 13:00:00,4,0,0,Weekday,0,13,152.5426741959288
2021-02-26 14:00:00,4,0,0,Weekday,0,14,155.33160885831953
2021-02-26 15:00:00,4,0,0,Weekday,0,15,122.4365677027742
2021-02-26 16:00:00,4,0,0,Weekday,0,16,131.89936179231537
2021-02-26 17:00:00,4,0,0,Weekday,0,17,122.81263418820073
2021-02-26 18:00:00,4,0,0,Weekday,1,18,277.588193074658
2021-02-26 19:00:00,4,0,0,Weekday,1,19,280.34020102748775
2021-02-26 20:00:00,4,0,0,Weekday,1,20,310.8120518426276
2021-02-26 21:00:00,4,0,0,Weekday,1,21,278.0396126635411
2021-02-26 22:00:00,4,0,0,Weekday,1,22,266.89432394307636
2021-02-26 23:00:00,4,0,0,Weekday,0,23,136.16340240826975
2021-02-27 00:00:00,5,1,0,Weekend,0,0,110.53112400359434
2021-02-27 01:00:00,5,1,0,Weekend,0,1,88.87298533248877
2021-02-27 02:00:00,5,1,0,Weekend,0,2,66.52644992462254
2021-02-27 03:00:00,5,1,0,Weekend,0,3,64.18266558548483
2021-02-27 04:00:00,5,1,0,Weekend,0,4,98.68074558648046
2021-02-27 05:00:00,5,1,0,Weekend,0,5,107.63562554229419
2021-02-27 06:00:00,5,1,0,Weekend,0,6,122.9701261314643
2021-02-27 07:00:00,5,1,0,Weekend,0,7,137.41933737580197
2021-02-27 08:00:00,5,1,0,Weekend,0,8,160.07710404593323
2021-02-27 09:00:00,5,1,0,Weekend,0,9,165.30576954698807
2021-02-27 10:00:00,5,1,0,Weekend,0,10,167.2123159169078
2021-02-27 11:00:00,5,1,0,Weekend,0,11,161.80294280668843
2021-02-27 12:00:00,5,1,0,Weekend,0,12,175.38473499579501
2021-02-27 13:00:00,5,1,0,Weekend,0,13,187.05113792216565
2021-02-27 14:00:00,5,1,0,Weekend,0,14,168.61390887083797
2021-02-27 15:00:00,5,1,0,Weekend,0,15,171.5049002557734
2021-02-27 16:00:00,5,1,0,Weekend,0,16,135.85751798569828
2021-02-27 17:00:00,5,1,0,Weekend,0,17,125.41254097063185
2021-02-27 18:00:00,5,1,0,Weekend,0,18,109.30298920359152
2021-02-27 19:00:00,5,1,0,Weekend,0,19,105.82461397371691
2021-02-27 20:00:00,5,1,0,Weekend,0,20,107.92013364903838
2021-02-27 21:00:00,5,1,0,Weekend,0,21,100.01659604081718
2021-02-27 22:00:00,5,1,0,Weekend,0,22,78.61386117509305
2021-02-27 23:00:00,5,1,0,Weekend,0,23,42.465345358668856
2021-02-28 00:00:00,6,1,0,Weekend,0,0,52.47918967045488
2021-02-28 01:00:00,6,1,0,Weekend,0,1,31.655942085781543
2021-02-28 02:00:00,6,1,0,Weekend,0,2,69.69050334429042
2021-02-28 03:00:00,6,1,0,Weekend,0,3,93.82240390928723
2021-02-28 04:00:00,6,1,0,Weekend,0,4,98.15507337102889
2021-02-28 05:00:00,6,1,0,Weekend,0,5,86.81618222183879
2021-02-28 06:00:00,6,1,0,Weekend,0,6,133.8872244578612
2021-02-28 07:00:00,6,1,0,Weekend,0,7,147.57193837633525
2021-02-28 08:00:00,6,1,0,Weekend,0,8,165.43128184673543
2021-02-28 09:00:00,6,1,0,Weekend,0,9,173.51749199617024
2021-02-28 10:00:00,6,1,0,Weekend,0,10,166.7001658501549
2021-02-28 11:00:00,6,1,0,Weekend,0,11,159.40640334069442
2021-02-28 12:00:00,6,1,0,Weekend,0,12,191.70926198109916
2021-02-28 13:00:00,6,1,0,Weekend,0,13,185.72154422890418
2021-02-28 14:00:00,6,1,0,Weekend,0,14,152.242212084885
2021-02-28 15:00:00,6,1,0,Weekend,0,15,152.78342428603045
2021-02-28 16:00:00,6,1,0,Weekend,0,16,140.6379229421714
2021-02-28 17:00:00,6,1,0,Weekend,0,17,142.80385452835432
2021-02-28 18:00:00,6,1,0,Weekend,0,18,119.84499726645133
2021-02-28 19:00:00,6,1,0,Weekend,0,19,101.83403767186587
2021-02-28 20:00:00,6,1,0,Weekend,0,20,85.80520841693459
2021-02-28 21:00:00,6,1,0,Weekend,0,21,66.31691716334745
2021-02-28 22:00:00,6,1,0,Weekend,0,22,77.69229458342284
2021-02-28 23:00:00,6,1,0,Weekend,0,23,54.775554946337685
2021-03-01 00:00:00,0,0,0,Weekday,0,0,61.62376217803741
2021-03-01 01:00:00,0,0,0,Weekday,0,1,37.77332671391504
2021-03-01 02:00:00,0,0,0,Weekday,0,2,51.77901326504671
2021-03-01 03:00:00,0,0,0,Weekday,0,3,84.29299349999897
2021-03-01 04:00:00,0,0,0,Weekday,0,4,77.3462231184649
2021-03-01 05:00:00,0,0,0,Weekday,0,5,82.15357917373171
2021-03-01 06:00:00,0,0,0,Weekday,0,6,93.71913412248878
2021-03-01 07:00:00,0,0,0,Weekday,0,7,104.24701172441128
2021-03-01 08:00:00,0,0,0,Weekday,0,8,129.5369697314653
2021-03-01 09:00:00,0,0,0,Weekday,0,9,144.34130355037115
2021-03-01 10:00:00,0,0,0,Weekday,0,10,145.8142426038826
2021-03-01 11:00:00,0,0,0,Weekday,0,11,147.70411643867516
2021-03-01 12:00:00,0,0,0,Weekday,0,12,156.01568709757098
2021-03-01 13:00:00,0,0,0,Weekday,0,13,134.25071026649653
2021-03-01 14:00:00,0,0,0,Weekday,0,14,147.0820908714006
2021-03-01 15:00:00,0,0,0,Weekday,0,15,139.70188259641975
2021-03-01 16:00:00,0,0,0,Weekday,0,16,127.6735303124337
2021-03-01 17:00:00,0,0,0,Weekday,0,17,107.38865742117937
2021-03-01 18:00:00,0,0,0,Weekday,1,18,317.9604563754964
2021-03-01 19:00:00,0,0,0,Weekday,1,19,306.1153968169556
2021-03-01 20:00:00,0,0,0,Weekday,1,20,284.27346863377164
2021-03-01 21:00:00,0,0,0,Weekday,1,21,214.17065740178288
2021-03-01 22:00:00,0,0,0,Weekday,1,22,243.58595022431993
2021-03-01 23:00:00,0,0,0,Weekday,0,23,141.4125475892268
2021-03-02 00:00:00,1,0,0,Weekday,0,0,85.42657776044325
2021-03-02 01:00:00,1,0,0,Weekday,0,1,68.50232111802043
2021-03-02 02:00:00,1,0,0,Weekday,0,2,68.81102652557645
2021-03-02 03:00:00,1,0,0,Weekday,0,3,70.46177365850257
2021-03-02 04:00:00,1,0,0,Weekday,0,4,83.28493409106903
2021-03-02 05:00:00,1,0,0,Weekday,0,5,96.65191181522484
2021-03-02 06:00:00,1,0,0,Weekday,0,6,121.99830133702082
2021-03-02 07:00:00,1,0,0,Weekday,0,7,113.2181540769588
2021-03-02 08:00:00,1,0,0,Weekday,0,8,120.72012068553961
2021-03-02 09:00:00,1,0,0,Weekday,0,9,139.7271118071319
2021-03-02 10:00:00,1,0,0,Weekday,0,10,149.78803627838113
2021-03-02 11:00:00,1,0,0,Weekday,0,11,147.95583302674035
2021-03-02 12:00:00,1,0,0,Weekday,0,12,141.0603581459676
2021-03-02 13:00:00,1,0,0,Weekday,0,13,150.1562590757101
2021-03-02 14:00:00,1,0,0,Weekday,0,14,148.7461735174688
2021-03-02 15:00:00,1,0,0,Weekday,0,15,138.8292208014881
2021-03-02 16:00:00,1,0,0,Weekday,0,16,106.6236069756907
2021-03-02 17:00:00,1,0,0,Weekday,0,17,97.04005726002872
2021-03-02 18:00:00,1,0,0,Weekday,0,18,107.16784281274376
2021-03-02 19:00:00,1,0,0,Weekday,0,19,83.3359394063949
2021-03-02 20:00:00,1,0,0,Weekday,0,20,97.24572582752332
2021-03-02 21:00:00,1,0,0,Weekday,0,21,78.05626826621337
2021-03-02 22:00:00,1,0,0,Weekday,0,22,44.01743030399386
