ds,hour,day_of_week,is_weekend,load_kg,machines_active,usage_category
2025-08-04 19:00:00,19,0,0,25.047093387873275,5,High
2025-08-04 20:00:00,20,0,0,25.655977920271894,5,High
2025-08-04 21:00:00,21,0,0,23.661038454296964,5,High
2025-08-04 22:00:00,22,0,0,24.398082103523706,5,High
2025-08-04 23:00:00,23,0,0,3.1025312316218066,1,Low
2025-08-05 00:00:00,0,1,0,5.121292677934517,1,Low
2025-08-05 01:00:00,1,1,0,0.0,0,Low
2025-08-05 02:00:00,2,1,0,0.8931816829056134,0,Low
2025-08-05 03:00:00,3,1,0,2.64142638182319,1,Low
2025-08-05 04:00:00,4,1,0,0.0,0,Low
2025-08-05 05:00:00,5,1,0,7.193508895301899,1,Low
2025-08-05 06:00:00,6,1,0,0.09377035931378908,0,Low
2025-08-05 07:00:00,7,1,0,19.87612193897815,4,High
2025-08-05 08:00:00,8,1,0,21.668066290526873,4,High
2025-08-05 09:00:00,9,1,0,18.226145633594317,4,High
2025-08-05 10:00:00,10,1,0,14.460280856586749,3,Medium
2025-08-05 11:00:00,11,1,0,8.7140364192504,2,Medium
2025-08-05 12:00:00,12,1,0,13.088321667781122,3,Medium
2025-08-05 13:00:00,13,1,0,8.989314619644585,2,Medium
2025-08-05 14:00:00,14,1,0,7.460697095623065,1,Low
2025-08-05 15:00:00,15,1,0,12.777016628508164,3,Medium
2025-08-05 16:00:00,16,1,0,9.007675311930843,2,Medium
2025-08-05 17:00:00,17,1,0,8.469517559049349,2,Medium
2025-08-05 18:00:00,18,1,0,25.448368268989928,5,High
2025-08-05 19:00:00,19,1,0,27.31225062885636,5,High
2025-08-05 20:00:00,20,1,0,32.14514059519764,6,High
2025-08-05 21:00:00,21,1,0,27.48170832297227,5,High
2025-08-05 22:00:00,22,1,0,28.479519899165034,6,High
2025-08-05 23:00:00,23,1,0,0.4821014030364341,0,Low
2025-08-06 00:00:00,0,2,0,0.0,0,Low
2025-08-06 01:00:00,1,2,0,2.1869940488573687,0,Low
2025-08-06 02:00:00,2,2,0,2.3215097457787888,0,Low
2025-08-06 03:00:00,3,2,0,0.0,0,Low
2025-08-06 04:00:00,4,2,0,1.4741164102879614,0,Low
2025-08-06 05:00:00,5,2,0,3.1979528051573927,1,Low
2025-08-06 06:00:00,6,2,0,3.08118018505424,1,Low
2025-08-06 07:00:00,7,2,0,21.512863560152816,4,High
2025-08-06 08:00:00,8,2,0,20.872894190412328,4,High
2025-08-06 09:00:00,9,2,0,18.47897402218983,4,High
2025-08-06 10:00:00,10,2,0,18.45829812005347,4,High
2025-08-06 11:00:00,11,2,0,6.403145806018372,1,Low
2025-08-06 12:00:00,12,2,0,15.354325117555284,3,Medium
2025-08-06 13:00:00,13,2,0,10.040351093857879,2,Medium
2025-08-06 14:00:00,14,2,0,9.325440832615444,2,Medium
2025-08-06 15:00:00,15,2,0,7.213623755642624,1,Low
2025-08-06 16:00:00,16,2,0,18.806973706983335,4,High
2025-08-06 17:00:00,17,2,0,6.780015903331313,1,Low
2025-08-06 18:00:00,18,2,0,23.71345622318178,5,High
2025-08-06 19:00:00,19,2,0,26.24751050885818,5,High
2025-08-06 20:00:00,20,2,0,26.800638897232833,5,High
2025-08-06 21:00:00,21,2,0,27.87379616564705,6,High
2025-08-06 22:00:00,22,2,0,30.42282552330779,6,High
2025-08-06 23:00:00,23,2,0,3.518472966382137,1,Low
2025-08-07 00:00:00,0,3,0,0.0,0,Low
2025-08-07 01:00:00,1,3,0,1.2291646246346555,0,Low
2025-08-07 02:00:00,2,3,0,2.923497117541655,1,Low
2025-08-07 03:00:00,3,3,0,8.204678124517471,2,Medium
2025-08-07 04:00:00,4,3,0,0.0,0,Low
2025-08-07 05:00:00,5,3,0,5.607729515675683,1,Low
2025-08-07 06:00:00,6,3,0,2.53974310863925,1,Low
2025-08-07 07:00:00,7,3,0,22.513491605688444,5,High
2025-08-07 08:00:00,8,3,0,19.694015850092203,4,High
2025-08-07 09:00:00,9,3,0,17.47270210962102,3,Medium
2025-08-07 10:00:00,10,3,0,22.252618338203995,4,High
2025-08-07 11:00:00,11,3,0,11.963293081316863,2,Medium
2025-08-07 12:00:00,12,3,0,12.916170897219166,3,Medium
2025-08-07 13:00:00,13,3,0,9.960086093864094,2,Medium
2025-08-07 14:00:00,14,3,0,8.200533930040452,2,Medium
2025-08-07 15:00:00,15,3,0,5.323639014928475,1,Low
2025-08-07 16:00:00,16,3,0,12.458119804418219,2,Medium
2025-08-07 17:00:00,17,3,0,11.271668447331958,2,Medium
2025-08-07 18:00:00,18,3,0,22.102652101408122,4,High
2025-08-07 19:00:00,19,3,0,23.38427898011013,5,High
2025-08-07 20:00:00,20,3,0,23.599723564145677,5,High
2025-08-07 21:00:00,21,3,0,20.551046704052744,4,High
2025-08-07 22:00:00,22,3,0,22.5469528101846,5,High
2025-08-07 23:00:00,23,3,0,0.0,0,Low
2025-08-08 00:00:00,0,4,0,0.76256296433619,0,Low
2025-08-08 01:00:00,1,4,0,0.0,0,Low
2025-08-08 02:00:00,2,4,0,0.0,0,Low
2025-08-08 03:00:00,3,4,0,8.067770691708445,2,Medium
2025-08-08 04:00:00,4,4,0,5.757622193087692,1,Low
2025-08-08 05:00:00,5,4,0,0.0,0,Low
2025-08-08 06:00:00,6,4,0,2.8172641899608295,1,Low
2025-08-08 07:00:00,7,4,0,21.252395269463886,4,High
2025-08-08 08:00:00,8,4,0,23.57325756432043,5,High
2025-08-08 09:00:00,9,4,0,17.544184920019763,4,Medium
2025-08-08 10:00:00,10,4,0,23.276320351947277,5,High
2025-08-08 11:00:00,11,4,0,8.356284087379194,2,Medium
2025-08-08 12:00:00,12,4,0,5.99241278749416,1,Low
2025-08-08 13:00:00,13,4,0,12.172409677943492,2,Medium
2025-08-08 14:00:00,14,4,0,13.872275272367284,3,Medium
2025-08-08 15:00:00,15,4,0,17.763726920592056,4,Medium
2025-08-08 16:00:00,16,4,0,6.40082420472936,1,Low
2025-08-08 17:00:00,17,4,0,12.096759055242366,2,Medium
2025-08-08 18:00:00,18,4,0,23.7705962686194,5,High
2025-08-08 19:00:00,19,4,0,27.350076131572095,5,High
2025-08-08 20:00:00,20,4,0,20.588531346306247,4,High
2025-08-08 21:00:00,21,4,0,21.211690672904307,4,High
2025-08-08 22:00:00,22,4,0,22.67237553050055,5,High
2025-08-08 23:00:00,23,4,0,2.2368921370042534,0,Low
2025-08-09 00:00:00,0,5,1,1.0767562003849338,0,Low
2025-08-09 01:00:00,1,5,1,4.977163031740259,1,Low
2025-08-09 02:00:00,2,5,1,6.080683854773743,1,Low
2025-08-09 03:00:00,3,5,1,4.7987326237360675,1,Low
2025-08-09 04:00:00,4,5,1,7.8563629189826045,2,Low
2025-08-09 05:00:00,5,5,1,4.247479888366029,1,Low
2025-08-09 06:00:00,6,5,1,0.0,0,Low
2025-08-09 07:00:00,7,5,1,34.09012954061502,7,High
2025-08-09 08:00:00,8,5,1,28.18453129318201,6,High
2025-08-09 09:00:00,9,5,1,32.73125549905671,7,High
2025-08-09 10:00:00,10,5,1,34.721202649665315,7,High
2025-08-09 11:00:00,11,5,1,16.3700640321912,3,Medium
2025-08-09 12:00:00,12,5,1,10.51152356050605,2,Medium
2025-08-09 13:00:00,13,5,1,12.245363500470624,2,Medium
2025-08-09 14:00:00,14,5,1,18.968233400655407,4,High
2025-08-09 15:00:00,15,5,1,14.492631943071551,3,Medium
2025-08-09 16:00:00,16,5,1,15.238720604826497,3,Medium
2025-08-09 17:00:00,17,5,1,17.276473248490827,3,Medium
2025-08-09 18:00:00,18,5,1,39.58896858624097,8,High
2025-08-09 19:00:00,19,5,1,38.33639943715638,8,High
2025-08-09 20:00:00,20,5,1,36.8739948863386,7,High
2025-08-09 21:00:00,21,5,1,36.56199466280293,7,High
2025-08-09 22:00:00,22,5,1,40.07369647587403,8,High
2025-08-09 23:00:00,23,5,1,4.660708593203379,1,Low
2025-08-10 00:00:00,0,6,1,2.2280999981466314,0,Low
2025-08-10 01:00:00,1,6,1,6.246336938979422,1,Low
2025-08-10 02:00:00,2,6,1,2.6128976546106486,1,Low
2025-08-10 03:00:00,3,6,1,0.44501347699682015,0,Low
2025-08-10 04:00:00,4,6,1,0.7230879032899655,0,Low
2025-08-10 05:00:00,5,6,1,0.06377749107070185,0,Low
2025-08-10 06:00:00,6,6,1,2.1827699501889386,0,Low
2025-08-10 07:00:00,7,6,1,33.70117283500858,7,High
2025-08-10 08:00:00,8,6,1,27.584714456908472,6,High
2025-08-10 09:00:00,9,6,1,30.56542728305431,6,High
2025-08-10 10:00:00,10,6,1,28.02993196311776,6,High
2025-08-10 11:00:00,11,6,1,14.219072876185688,3,Medium
2025-08-10 12:00:00,12,6,1,10.469876364044243,2,Medium
2025-08-10 13:00:00,13,6,1,14.338385312530388,3,Medium
2025-08-10 14:00:00,14,6,1,14.418883860585114,3,Medium
2025-08-10 15:00:00,15,6,1,16.620863832107087,3,Medium
2025-08-10 16:00:00,16,6,1,15.669842739766112,3,Medium
2025-08-10 17:00:00,17,6,1,11.404823625143864,2,Medium
2025-08-10 18:00:00,18,6,1,40.75259473213063,8,High
2025-08-10 19:00:00,19,6,1,38.13090912066598,8,High
2025-08-10 20:00:00,20,6,1,38.09518055153246,8,High
2025-08-10 21:00:00,21,6,1,37.47245293984459,7,High
2025-08-10 22:00:00,22,6,1,35.946727658333344,7,High
2025-08-10 23:00:00,23,6,1,3.6534070192461785,1,Low
2025-08-11 00:00:00,0,0,0,3.426765307785747,1,Low
2025-08-11 01:00:00,1,0,0,0.0,0,Low
2025-08-11 02:00:00,2,0,0,0.3837174879617129,0,Low
2025-08-11 03:00:00,3,0,0,1.235159088789232,0,Low
2025-08-11 04:00:00,4,0,0,2.7685118170828344,1,Low
2025-08-11 05:00:00,5,0,0,5.579933017781378,1,Low
2025-08-11 06:00:00,6,0,0,0.0,0,Low
2025-08-11 07:00:00,7,0,0,18.506114459546474,4,High
2025-08-11 08:00:00,8,0,0,18.46239766806035,4,High
2025-08-11 09:00:00,9,0,0,17.595417229686376,4,Medium
2025-08-11 10:00:00,10,0,0,18.958440514663213,4,High
2025-08-11 11:00:00,11,0,0,12.312406659963914,2,Medium
2025-08-11 12:00:00,12,0,0,6.838493513906963,1,Low
2025-08-11 13:00:00,13,0,0,11.28344318545871,2,Medium
2025-08-11 14:00:00,14,0,0,4.8942933099449935,1,Low
2025-08-11 15:00:00,15,0,0,8.315986010673383,2,Medium
2025-08-11 16:00:00,16,0,0,9.011532099346041,2,Medium
2025-08-11 17:00:00,17,0,0,15.024579018742195,3,Medium
2025-08-11 18:00:00,18,0,0,24.175593085741937,5,High
2025-08-11 19:00:00,19,0,0,18.396269579647246,4,High
2025-08-11 20:00:00,20,0,0,19.00333327941625,4,High
2025-08-11 21:00:00,21,0,0,25.102088759040043,5,High
2025-08-11 22:00:00,22,0,0,26.841312567369727,5,High
2025-08-11 23:00:00,23,0,0,3.126367572881758,1,Low
2025-08-12 00:00:00,0,1,0,2.502710317402971,1,Low
2025-08-12 01:00:00,1,1,0,5.486778792517001,1,Low
2025-08-12 02:00:00,2,1,0,0.38122633778860515,0,Low
2025-08-12 03:00:00,3,1,0,4.684731668080476,1,Low
2025-08-12 04:00:00,4,1,0,0.0,0,Low
2025-08-12 05:00:00,5,1,0,0.0,0,Low
2025-08-12 06:00:00,6,1,0,0.0,0,Low
2025-08-12 07:00:00,7,1,0,19.175464097990623,4,High
2025-08-12 08:00:00,8,1,0,19.861216348200973,4,High
2025-08-12 09:00:00,9,1,0,20.34230447667956,4,High
2025-08-12 10:00:00,10,1,0,20.185650058661405,4,High
2025-08-12 11:00:00,11,1,0,7.217340007564816,1,Low
2025-08-12 12:00:00,12,1,0,9.429277466760354,2,Medium
2025-08-12 13:00:00,13,1,0,5.507659994182754,1,Low
2025-08-12 14:00:00,14,1,0,14.089686925396752,3,Medium
2025-08-12 15:00:00,15,1,0,9.089121781305996,2,Medium
2025-08-12 16:00:00,16,1,0,8.533341642868926,2,Medium
2025-08-12 17:00:00,17,1,0,14.766820985332249,3,Medium
2025-08-12 18:00:00,18,1,0,21.273260399352313,4,High
2025-08-12 19:00:00,19,1,0,21.623238657904093,4,High
2025-08-12 20:00:00,20,1,0,21.711339025394306,4,High
2025-08-12 21:00:00,21,1,0,24.796385854901555,5,High
2025-08-12 22:00:00,22,1,0,26.294894888912793,5,High
2025-08-12 23:00:00,23,1,0,4.219026404353501,1,Low
2025-08-13 00:00:00,0,2,0,9.715985952484907,2,Medium
2025-08-13 01:00:00,1,2,0,0.0,0,Low
2025-08-13 02:00:00,2,2,0,3.8262067673732507,1,Low
2025-08-13 03:00:00,3,2,0,0.3286082822833065,0,Low
2025-08-13 04:00:00,4,2,0,0.24075455333367968,0,Low
2025-08-13 05:00:00,5,2,0,0.14068361523836703,0,Low
2025-08-13 06:00:00,6,2,0,0.0,0,Low
2025-08-13 07:00:00,7,2,0,25.053574503810356,5,High
2025-08-13 08:00:00,8,2,0,22.526891981041707,5,High
2025-08-13 09:00:00,9,2,0,20.069587935672125,4,High
2025-08-13 10:00:00,10,2,0,24.053047257461003,5,High
2025-08-13 11:00:00,11,2,0,5.462413104103373,1,Low
2025-08-13 12:00:00,12,2,0,6.007884606007222,1,Low
2025-08-13 13:00:00,13,2,0,3.4660968034159367,1,Low
2025-08-13 14:00:00,14,2,0,7.901756379630138,2,Low
2025-08-13 15:00:00,15,2,0,10.485095580114258,2,Medium
2025-08-13 16:00:00,16,2,0,10.308575733797003,2,Medium
2025-08-13 17:00:00,17,2,0,10.448025733179641,2,Medium
2025-08-13 18:00:00,18,2,0,20.766829506801756,4,High
2025-08-13 19:00:00,19,2,0,27.409464227842065,5,High
2025-08-13 20:00:00,20,2,0,25.718882554716995,5,High
2025-08-13 21:00:00,21,2,0,27.199162844397996,5,High
2025-08-13 22:00:00,22,2,0,19.321713467229845,4,High
2025-08-13 23:00:00,23,2,0,2.93447257639337,1,Low
2025-08-14 00:00:00,0,3,0,0.0,0,Low
2025-08-14 01:00:00,1,3,0,0.8080302423459145,0,Low
2025-08-14 02:00:00,2,3,0,3.6030946959091503,1,Low
2025-08-14 03:00:00,3,3,0,2.2732808187677396,0,Low
2025-08-14 04:00:00,4,3,0,0.0,0,Low
2025-08-14 05:00:00,5,3,0,2.018819468553255,0,Low
2025-08-14 06:00:00,6,3,0,0.0,0,Low
2025-08-14 07:00:00,7,3,0,23.45080218769489,5,High
2025-08-14 08:00:00,8,3,0,19.384147941511245,4,High
2025-08-14 09:00:00,9,3,0,23.355649832765977,5,High
2025-08-14 10:00:00,10,3,0,18.420404938711872,4,High
2025-08-14 11:00:00,11,3,0,8.42927203478025,2,Medium
2025-08-14 12:00:00,12,3,0,7.707439640086461,2,Low
2025-08-14 13:00:00,13,3,0,12.628521795079227,3,Medium
2025-08-14 14:00:00,14,3,0,7.871706528014572,2,Low
2025-08-14 15:00:00,15,3,0,11.933786297245529,2,Medium
2025-08-14 16:00:00,16,3,0,8.85264280699213,2,Medium
2025-08-14 17:00:00,17,3,0,4.0721101003251405,1,Low
2025-08-14 18:00:00,18,3,0,23.289057796640602,5,High
2025-08-14 19:00:00,19,3,0,21.462675356911454,4,High
2025-08-14 20:00:00,20,3,0,25.10170817104701,5,High
2025-08-14 21:00:00,21,3,0,21.428776792976528,4,High
2025-08-14 22:00:00,22,3,0,27.77792530214385,6,High
2025-08-14 23:00:00,23,3,0,1.7267724189409184,0,Low
2025-08-15 00:00:00,0,4,0,1.4672120157237831,0,Low
2025-08-15 01:00:00,1,4,0,3.9676764133627476,1,Low
2025-08-15 02:00:00,2,4,0,4.891720802227587,1,Low
2025-08-15 03:00:00,3,4,0,1.939703744691045,0,Low
2025-08-15 04:00:00,4,4,0,0.0,0,Low
2025-08-15 05:00:00,5,4,0,0.0,0,Low
2025-08-15 06:00:00,6,4,0,0.0,0,Low
2025-08-15 07:00:00,7,4,0,18.148363260056115,4,High
2025-08-15 08:00:00,8,4,0,20.32117235897689,4,High
2025-08-15 09:00:00,9,4,0,18.96455935658592,4,High
2025-08-15 10:00:00,10,4,0,22.063798916154283,4,High
2025-08-15 11:00:00,11,4,0,8.161050186187932,2,Medium
2025-08-15 12:00:00,12,4,0,9.828876499441174,2,Medium
2025-08-15 13:00:00,13,4,0,13.551962329590669,3,Medium
2025-08-15 14:00:00,14,4,0,11.0254756418649,2,Medium
2025-08-15 15:00:00,15,4,0,9.819887374934307,2,Medium
2025-08-15 16:00:00,16,4,0,8.194166674194468,2,Medium
2025-08-15 17:00:00,17,4,0,8.100305809855069,2,Medium
2025-08-15 18:00:00,18,4,0,22.44816024114416,4,High
2025-08-15 19:00:00,19,4,0,23.3769794026513,5,High
2025-08-15 20:00:00,20,4,0,27.266997516232944,5,High
2025-08-15 21:00:00,21,4,0,24.334335186123194,5,High
2025-08-15 22:00:00,22,4,0,20.950680791856307,4,High
2025-08-15 23:00:00,23,4,0,7.304507879179351,1,Low
2025-08-16 00:00:00,0,5,1,3.959895573435489,1,Low
2025-08-16 01:00:00,1,5,1,0.0,0,Low
2025-08-16 02:00:00,2,5,1,1.6744532182775285,0,Low
2025-08-16 03:00:00,3,5,1,3.3326591484852535,1,Low
2025-08-16 04:00:00,4,5,1,8.113776279892132,2,Medium
2025-08-16 05:00:00,5,5,1,0.0,0,Low
2025-08-16 06:00:00,6,5,1,5.92812215806784,1,Low
2025-08-16 07:00:00,7,5,1,34.19845928091703,7,High
2025-08-16 08:00:00,8,5,1,28.11403708477629,6,High
2025-08-16 09:00:00,9,5,1,29.1674591434193,6,High
2025-08-16 10:00:00,10,5,1,26.89107225787869,5,High
2025-08-16 11:00:00,11,5,1,14.389616576759085,3,Medium
2025-08-16 12:00:00,12,5,1,14.890230076971207,3,Medium
2025-08-16 13:00:00,13,5,1,16.97894999424711,3,Medium
2025-08-16 14:00:00,14,5,1,18.27055041306134,4,High
2025-08-16 15:00:00,15,5,1,12.755711806135059,3,Medium
2025-08-16 16:00:00,16,5,1,9.098024807322016,2,Medium
2025-08-16 17:00:00,17,5,1,14.936265662171273,3,Medium
2025-08-16 18:00:00,18,5,1,38.38061258990592,8,High
2025-08-16 19:00:00,19,5,1,38.248253063055124,8,High
2025-08-16 20:00:00,20,5,1,36.51998025747287,7,High
2025-08-16 21:00:00,21,5,1,37.8742562989918,8,High
2025-08-16 22:00:00,22,5,1,42.04633442505674,8,High
2025-08-16 23:00:00,23,5,1,4.145202506887528,1,Low
2025-08-17 00:00:00,0,6,1,1.8798947249907467,0,Low
2025-08-17 01:00:00,1,6,1,1.4994065487120127,0,Low
2025-08-17 02:00:00,2,6,1,2.490442926966808,0,Low
2025-08-17 03:00:00,3,6,1,7.9102198854919195,2,Low
2025-08-17 04:00:00,4,6,1,2.4500978714214083,0,Low
2025-08-17 05:00:00,5,6,1,2.9406169664378763,1,Low
2025-08-17 06:00:00,6,6,1,1.553059287191091,0,Low
2025-08-17 07:00:00,7,6,1,33.29695007232589,7,High
2025-08-17 08:00:00,8,6,1,35.879511764234024,7,High
2025-08-17 09:00:00,9,6,1,31.351839148294165,6,High
2025-08-17 10:00:00,10,6,1,30.248318711356276,6,High
2025-08-17 11:00:00,11,6,1,15.110348499522704,3,Medium
2025-08-17 12:00:00,12,6,1,7.847079633642763,2,Low
2025-08-17 13:00:00,13,6,1,17.23545259285445,3,Medium
2025-08-17 14:00:00,14,6,1,15.40249924798753,3,Medium
2025-08-17 15:00:00,15,6,1,16.285026151982176,3,Medium
2025-08-17 16:00:00,16,6,1,12.865613417748886,3,Medium
2025-08-17 17:00:00,17,6,1,13.846629363068725,3,Medium
2025-08-17 18:00:00,18,6,1,36.26692519049048,7,High
2025-08-17 19:00:00,19,6,1,40.564868952219115,8,High
2025-08-17 20:00:00,20,6,1,36.36372049019072,7,High
2025-08-17 21:00:00,21,6,1,43.74798096632939,9,High
2025-08-17 22:00:00,22,6,1,38.79258725704511,8,High
2025-08-17 23:00:00,23,6,1,0.0,0,Low
2025-08-18 00:00:00,0,0,0,1.6143611202441295,0,Low
2025-08-18 01:00:00,1,0,0,0.04497463353075304,0,Low
2025-08-18 02:00:00,2,0,0,0.0,0,Low
2025-08-18 03:00:00,3,0,0,6.798412820341368,1,Low
2025-08-18 04:00:00,4,0,0,4.109427626660012,1,Low
2025-08-18 05:00:00,5,0,0,3.5996219536979375,1,Low
2025-08-18 06:00:00,6,0,0,2.4962109808991126,0,Low
2025-08-18 07:00:00,7,0,0,15.853947293922687,3,Medium
2025-08-18 08:00:00,8,0,0,18.54914858133369,4,High
2025-08-18 09:00:00,9,0,0,22.52534232435204,5,High
2025-08-18 10:00:00,10,0,0,16.846339910652492,3,Medium
2025-08-18 11:00:00,11,0,0,2.404692051247559,0,Low
2025-08-18 12:00:00,12,0,0,9.318681976657222,2,Medium
2025-08-18 13:00:00,13,0,0,9.574727337917384,2,Medium
2025-08-18 14:00:00,14,0,0,10.406690249244127,2,Medium
2025-08-18 15:00:00,15,0,0,12.18555593054361,2,Medium
2025-08-18 16:00:00,16,0,0,11.912817436693626,2,Medium
2025-08-18 17:00:00,17,0,0,10.776309415731765,2,Medium
2025-08-18 18:00:00,18,0,0,28.586594164260127,6,High
2025-08-18 19:00:00,19,0,0,20.443090657560056,4,High
2025-08-18 20:00:00,20,0,0,26.51374544343217,5,High
2025-08-18 21:00:00,21,0,0,26.879615090010827,5,High
2025-08-18 22:00:00,22,0,0,21.28131314175928,4,High
2025-08-18 23:00:00,23,0,0,0.0,0,Low
2025-08-19 00:00:00,0,1,0,0.0,0,Low
2025-08-19 01:00:00,1,1,0,0.0153756724541243,0,Low
2025-08-19 02:00:00,2,1,0,4.260258390507293,1,Low
2025-08-19 03:00:00,3,1,0,0.1563836489267152,0,Low
2025-08-19 04:00:00,4,1,0,0.0,0,Low
2025-08-19 05:00:00,5,1,0,0.16509878991632254,0,Low
2025-08-19 06:00:00,6,1,0,5.355897002462635,1,Low
2025-08-19 07:00:00,7,1,0,20.039130123130857,4,High
2025-08-19 08:00:00,8,1,0,19.462246923929264,4,High
2025-08-19 09:00:00,9,1,0,19.669983503896844,4,High
2025-08-19 10:00:00,10,1,0,23.876181002979568,5,High
2025-08-19 11:00:00,11,1,0,7.752484820190275,2,Low
2025-08-19 12:00:00,12,1,0,13.946524872820312,3,Medium
2025-08-19 13:00:00,13,1,0,10.63148889676451,2,Medium
2025-08-19 14:00:00,14,1,0,9.518741854073957,2,Medium
2025-08-19 15:00:00,15,1,0,17.502701493802846,4,Medium
2025-08-19 16:00:00,16,1,0,6.833081530604211,1,Low
2025-08-19 17:00:00,17,1,0,8.938942721298982,2,Medium
2025-08-19 18:00:00,18,1,0,21.302706282507998,4,High
2025-08-19 19:00:00,19,1,0,27.85738591160851,6,High
2025-08-19 20:00:00,20,1,0,30.067566800955035,6,High
2025-08-19 21:00:00,21,1,0,30.009768344213917,6,High
2025-08-19 22:00:00,22,1,0,28.671846259438013,6,High
2025-08-19 23:00:00,23,1,0,1.407138596612103,0,Low
2025-08-20 00:00:00,0,2,0,0.9042770675304603,0,Low
2025-08-20 01:00:00,1,2,0,0.0,0,Low
2025-08-20 02:00:00,2,2,0,8.107620605545378,2,Medium
2025-08-20 03:00:00,3,2,0,3.406934234445403,1,Low
2025-08-20 04:00:00,4,2,0,0.5241292853915507,0,Low
2025-08-20 05:00:00,5,2,0,5.984170666960902,1,Low
2025-08-20 06:00:00,6,2,0,0.0,0,Low
2025-08-20 07:00:00,7,2,0,21.21986610266802,4,High
2025-08-20 08:00:00,8,2,0,19.482112597127497,4,High
2025-08-20 09:00:00,9,2,0,21.916031419640902,4,High
2025-08-20 10:00:00,10,2,0,19.809279382441634,4,High
2025-08-20 11:00:00,11,2,0,5.647216326666327,1,Low
2025-08-20 12:00:00,12,2,0,10.226729118010114,2,Medium
2025-08-20 13:00:00,13,2,0,13.146592425626086,3,Medium
2025-08-20 14:00:00,14,2,0,9.912350782438045,2,Medium
2025-08-20 15:00:00,15,2,0,12.325345364767259,2,Medium
2025-08-20 16:00:00,16,2,0,6.863411542977841,1,Low
2025-08-20 17:00:00,17,2,0,9.921217620190443,2,Medium
2025-08-20 18:00:00,18,2,0,23.126468634734266,5,High
2025-08-20 19:00:00,19,2,0,27.240942520314128,5,High
2025-08-20 20:00:00,20,2,0,25.094474686785986,5,High
2025-08-20 21:00:00,21,2,0,27.070221029009836,5,High
2025-08-20 22:00:00,22,2,0,28.263131278473598,6,High
2025-08-20 23:00:00,23,2,0,4.074855725364165,1,Low
2025-08-21 00:00:00,0,3,0,2.8193553028809326,1,Low
2025-08-21 01:00:00,1,3,0,0.0,0,Low
2025-08-21 02:00:00,2,3,0,1.9916416679992963,0,Low
2025-08-21 03:00:00,3,3,0,0.4007287939525006,0,Low
2025-08-21 04:00:00,4,3,0,0.9678081298873202,0,Low
2025-08-21 05:00:00,5,3,0,0.8763975477492474,0,Low
2025-08-21 06:00:00,6,3,0,0.0,0,Low
2025-08-21 07:00:00,7,3,0,14.127984232598031,3,Medium
2025-08-21 08:00:00,8,3,0,17.995570855016698,4,Medium
2025-08-21 09:00:00,9,3,0,20.580138355772476,4,High
2025-08-21 10:00:00,10,3,0,15.95546886371753,3,Medium
2025-08-21 11:00:00,11,3,0,10.047046709414873,2,Medium
2025-08-21 12:00:00,12,3,0,15.700805272932893,3,Medium
2025-08-21 13:00:00,13,3,0,13.069169665756718,3,Medium
2025-08-21 14:00:00,14,3,0,14.930624527361587,3,Medium
2025-08-21 15:00:00,15,3,0,11.17338363079818,2,Medium
2025-08-21 16:00:00,16,3,0,13.502529468959338,3,Medium
2025-08-21 17:00:00,17,3,0,7.8281058085966375,2,Low
2025-08-21 18:00:00,18,3,0,23.066979198934046,5,High
2025-08-21 19:00:00,19,3,0,16.78257938158758,3,Medium
2025-08-21 20:00:00,20,3,0,28.558436422126896,6,High
2025-08-21 21:00:00,21,3,0,29.620971939459658,6,High
2025-08-21 22:00:00,22,3,0,23.34046826395819,5,High
2025-08-21 23:00:00,23,3,0,1.2381448808082949,0,Low
2025-08-22 00:00:00,0,4,0,0.0,0,Low
2025-08-22 01:00:00,1,4,0,3.1479606544324747,1,Low
2025-08-22 02:00:00,2,4,0,5.374797635909722,1,Low
2025-08-22 03:00:00,3,4,0,0.0,0,Low
2025-08-22 04:00:00,4,4,0,3.2283155919267568,1,Low
2025-08-22 05:00:00,5,4,0,1.1699846848425637,0,Low
2025-08-22 06:00:00,6,4,0,2.340183175900068,0,Low
2025-08-22 07:00:00,7,4,0,21.376982005022874,4,High
2025-08-22 08:00:00,8,4,0,19.43539268368154,4,High
2025-08-22 09:00:00,9,4,0,19.689239439782657,4,High
2025-08-22 10:00:00,10,4,0,19.358374497336083,4,High
2025-08-22 11:00:00,11,4,0,12.910948605364844,3,Medium
2025-08-22 12:00:00,12,4,0,11.25627988038249,2,Medium
2025-08-22 13:00:00,13,4,0,10.661750613212082,2,Medium
2025-08-22 14:00:00,14,4,0,6.187144836723152,1,Low
2025-08-22 15:00:00,15,4,0,8.864260770360538,2,Medium
2025-08-22 16:00:00,16,4,0,12.696007481017523,3,Medium
2025-08-22 17:00:00,17,4,0,10.113089719371768,2,Medium
2025-08-22 18:00:00,18,4,0,26.978594408767414,5,High
2025-08-22 19:00:00,19,4,0,30.2995354009829,6,High
2025-08-22 20:00:00,20,4,0,28.11581820762645,6,High
2025-08-22 21:00:00,21,4,0,25.279475013099226,5,High
2025-08-22 22:00:00,22,4,0,23.46703248941282,5,High
2025-08-22 23:00:00,23,4,0,0.0,0,Low
2025-08-23 00:00:00,0,5,1,2.4948452325814423,0,Low
2025-08-23 01:00:00,1,5,1,2.0219625125494525,0,Low
2025-08-23 02:00:00,2,5,1,4.171098583186128,1,Low
