timestamp,day_of_week,hour_of_day,temperature,precipitation,load
2025-11-10 12:53:36.334338,0,12,25.6,0.64,303
2025-11-10 13:53:36.334338,0,13,27.4,1.93,262
2025-11-10 14:53:36.334338,0,14,32.9,0.64,249
2025-11-10 15:53:36.334338,0,15,25.7,2.03,21
2025-11-10 16:53:36.334338,0,16,27.6,0.0,40
2025-11-10 17:53:36.334338,0,17,28.1,0.0,94
2025-11-10 18:53:36.334338,0,18,22.3,0.0,95
2025-11-10 19:53:36.334338,0,19,23.9,0.89,126
2025-11-10 20:53:36.334338,0,20,24.2,0.0,3
2025-11-10 21:53:36.334338,0,21,21.3,0.0,0
2025-11-10 22:53:36.334338,0,22,26.3,0.0,9
2025-11-10 23:53:36.334338,0,23,16.7,0.7,19
2025-11-11 00:53:36.334338,1,0,22.0,0.0,4
2025-11-11 01:53:36.334338,1,1,19.7,0.0,14
2025-11-11 02:53:36.334338,1,2,22.1,1.58,4
2025-11-11 03:53:36.334338,1,3,22.3,0.0,2
2025-11-11 04:53:36.334338,1,4,21.0,0.81,5
2025-11-11 05:53:36.334338,1,5,24.1,0.0,8
2025-11-11 06:53:36.334338,1,6,21.3,0.0,17
2025-11-11 07:53:36.334338,1,7,27.5,1.68,16
2025-11-11 08:53:36.334338,1,8,28.1,0.0,73
2025-11-11 09:53:36.334338,1,9,29.9,0.0,76
2025-11-11 10:53:36.334338,1,10,31.5,0.0,27
2025-11-11 11:53:36.334338,1,11,30.6,0.0,215
2025-11-11 12:53:36.334338,1,12,30.4,0.0,279
2025-11-11 13:53:36.334338,1,13,28.2,0.0,253
2025-11-11 14:53:36.334338,1,14,28.0,0.0,267
2025-11-11 15:53:36.334338,1,15,31.1,0.0,43
2025-11-11 16:53:36.334338,1,16,30.5,0.0,62
2025-11-11 17:53:36.334338,1,17,26.0,0.0,109
2025-11-11 18:53:36.334338,1,18,25.3,0.0,70
2025-11-11 19:53:36.334338,1,19,22.1,0.0,107
2025-11-11 20:53:36.334338,1,20,25.1,0.97,0
2025-11-11 21:53:36.334338,1,21,23.1,0.0,10
2025-11-11 22:53:36.334338,1,22,24.8,0.0,25
2025-11-11 23:53:36.334338,1,23,18.7,0.0,0
2025-11-12 00:53:36.334338,2,0,19.6,0.0,1
2025-11-12 01:53:36.334338,2,1,21.0,0.0,15
2025-11-12 02:53:36.334338,2,2,22.3,0.0,2
2025-11-12 03:53:36.334338,2,3,21.4,0.0,6
2025-11-12 04:53:36.334338,2,4,21.1,0.0,10
2025-11-12 05:53:36.334338,2,5,25.9,0.0,0
2025-11-12 06:53:36.334338,2,6,26.9,0.0,0
2025-11-12 07:53:36.334338,2,7,24.9,0.0,10
2025-11-12 08:53:36.334338,2,8,30.7,0.0,43
2025-11-12 09:53:36.334338,2,9,31.3,0.0,69
2025-11-12 10:53:36.334338,2,10,30.1,0.0,42
2025-11-12 11:53:36.334338,2,11,30.5,0.0,193
2025-11-12 12:53:36.334338,2,12,31.6,0.0,259
2025-11-12 13:53:36.334338,2,13,28.6,0.0,214
2025-11-12 14:53:36.334338,2,14,30.0,0.0,225
2025-11-12 15:53:36.334338,2,15,24.8,0.0,30
2025-11-12 16:53:36.334338,2,16,29.8,0.0,14
2025-11-12 17:53:36.334338,2,17,23.8,0.0,153
2025-11-12 18:53:36.334338,2,18,28.6,0.0,129
2025-11-12 19:53:36.334338,2,19,23.7,0.0,85
2025-11-12 20:53:36.334338,2,20,22.7,0.0,0
2025-11-12 21:53:36.334338,2,21,20.9,0.0,7
2025-11-12 22:53:36.334338,2,22,20.8,0.0,12
2025-11-12 23:53:36.334338,2,23,23.7,0.0,13
2025-11-13 00:53:36.334338,3,0,15.8,0.0,0
2025-11-13 01:53:36.334338,3,1,23.5,0.0,0
2025-11-13 02:53:36.334338,3,2,22.1,0.0,0
2025-11-13 03:53:36.334338,3,3,19.8,0.0,5
2025-11-13 04:53:36.334338,3,4,21.2,0.0,2
2025-11-13 05:53:36.334338,3,5,27.9,0.0,9
2025-11-13 06:53:36.334338,3,6,23.9,0.53,0
2025-11-13 07:53:36.334338,3,7,24.8,0.0,2
2025-11-13 08:53:36.334338,3,8,30.6,0.0,57
2025-11-13 09:53:36.334338,3,9,30.1,1.85,92
2025-11-13 10:53:36.334338,3,10,28.4,0.0,44
2025-11-13 11:53:36.334338,3,11,31.2,0.0,298
2025-11-13 12:53:36.334338,3,12,28.9,0.0,205
2025-11-13 13:53:36.334338,3,13,33.0,0.0,223
2025-11-13 14:53:36.334338,3,14,32.4,0.0,285
2025-11-13 15:53:36.334338,3,15,30.6,0.0,32
2025-11-13 16:53:36.334338,3,16,29.2,0.0,48
2025-11-13 17:53:36.334338,3,17,30.8,0.0,88
2025-11-13 18:53:36.334338,3,18,26.0,0.0,101
2025-11-13 19:53:36.334338,3,19,22.4,0.94,160
2025-11-13 20:53:36.334338,3,20,24.5,0.0,0
2025-11-13 21:53:36.334338,3,21,26.7,0.0,1
2025-11-13 22:53:36.334338,3,22,19.7,0.0,10
2025-11-13 23:53:36.334338,3,23,20.6,0.0,0
2025-11-14 00:53:36.334338,4,0,22.0,0.0,0
2025-11-14 01:53:36.334338,4,1,21.2,0.0,17
2025-11-14 02:53:36.334338,4,2,19.9,0.0,6
2025-11-14 03:53:36.334338,4,3,24.9,0.0,1
2025-11-14 04:53:36.334338,4,4,28.3,0.0,0
2025-11-14 05:53:36.334338,4,5,25.3,0.0,5
2025-11-14 06:53:36.334338,4,6,24.4,0.0,0
2025-11-14 07:53:36.334338,4,7,24.4,0.0,5
2025-11-14 08:53:36.334338,4,8,29.3,0.0,77
2025-11-14 09:53:36.334338,4,9,32.0,0.0,49
2025-11-14 10:53:36.334338,4,10,31.6,0.0,44
2025-11-14 11:53:36.334338,4,11,31.1,0.0,239
2025-11-14 12:53:36.334338,4,12,30.2,0.0,230
2025-11-14 13:53:36.334338,4,13,29.0,0.0,288
2025-11-14 14:53:36.334338,4,14,32.4,0.0,232
2025-11-14 15:53:36.334338,4,15,31.7,0.0,35
2025-11-14 16:53:36.334338,4,16,25.8,0.0,53
2025-11-14 17:53:36.334338,4,17,30.9,0.0,118
2025-11-14 18:53:36.334338,4,18,27.6,0.0,158
2025-11-14 19:53:36.334338,4,19,28.0,0.0,152
2025-11-14 20:53:36.334338,4,20,21.3,0.0,1
2025-11-14 21:53:36.334338,4,21,20.2,0.0,19
2025-11-14 22:53:36.334338,4,22,21.9,0.0,18
2025-11-14 23:53:36.334338,4,23,22.7,0.0,3
2025-11-15 00:53:36.334338,5,0,25.1,2.65,0
2025-11-15 01:53:36.334338,5,1,23.1,0.0,0
2025-11-15 02:53:36.334338,5,2,21.7,0.0,0
2025-11-15 03:53:36.334338,5,3,21.0,0.0,0
2025-11-15 04:53:36.334338,5,4,26.6,0.0,0
2025-11-15 05:53:36.334338,5,5,23.4,0.0,0
2025-11-15 06:53:36.334338,5,6,29.9,0.0,0
2025-11-15 07:53:36.334338,5,7,27.4,2.08,0
2025-11-15 08:53:36.334338,5,8,32.3,0.0,0
2025-11-15 09:53:36.334338,5,9,31.6,0.0,0
2025-11-15 10:53:36.334338,5,10,30.7,0.0,9
2025-11-15 11:53:36.334338,5,11,30.5,0.81,147
2025-11-15 12:53:36.334338,5,12,31.0,1.92,127
2025-11-15 13:53:36.334338,5,13,32.4,0.0,241
2025-11-15 14:53:36.334338,5,14,31.2,0.0,230
2025-11-15 15:53:36.334338,5,15,29.1,0.0,0
2025-11-15 16:53:36.334338,5,16,28.9,0.0,0
2025-11-15 17:53:36.334338,5,17,28.2,2.22,87
2025-11-15 18:53:36.334338,5,18,22.6,0.0,55
2025-11-15 19:53:36.334338,5,19,26.4,0.0,13
2025-11-15 20:53:36.334338,5,20,22.4,0.0,0
2025-11-15 21:53:36.334338,5,21,21.0,0.0,0
2025-11-15 22:53:36.334338,5,22,19.2,0.0,0
2025-11-15 23:53:36.334338,5,23,18.5,0.0,0
2025-11-16 00:53:36.334338,6,0,19.2,2.93,0
2025-11-16 01:53:36.334338,6,1,20.7,0.0,0
2025-11-16 02:53:36.334338,6,2,26.5,1.1,0
2025-11-16 03:53:36.334338,6,3,22.4,0.0,0
2025-11-16 04:53:36.334338,6,4,24.8,0.0,0
2025-11-16 05:53:36.334338,6,5,26.5,0.0,0
2025-11-16 06:53:36.334338,6,6,27.3,1.33,0
2025-11-16 07:53:36.334338,6,7,28.1,0.0,0
2025-11-16 08:53:36.334338,6,8,27.1,0.0,0
2025-11-16 09:53:36.334338,6,9,33.5,0.0,0
2025-11-16 10:53:36.334338,6,10,35.0,0.0,0
2025-11-16 11:53:36.334338,6,11,28.5,2.11,118
2025-11-16 12:53:36.334338,6,12,30.0,0.0,188
2025-11-16 13:53:36.334338,6,13,31.4,0.0,129
2025-11-16 14:53:36.334338,6,14,29.5,0.0,143
2025-11-16 15:53:36.334338,6,15,31.7,0.0,0
2025-11-16 16:53:36.334338,6,16,28.2,0.0,0
2025-11-16 17:53:36.334338,6,17,32.8,2.04,68
2025-11-16 18:53:36.334338,6,18,29.5,1.13,51
2025-11-16 19:53:36.334338,6,19,26.3,0.0,3
2025-11-16 20:53:36.334338,6,20,26.8,0.0,0
2025-11-16 21:53:36.334338,6,21,25.9,0.0,0
2025-11-16 22:53:36.334338,6,22,21.8,0.0,0
2025-11-16 23:53:36.334338,6,23,20.8,0.0,0
2025-11-17 00:53:36.334338,0,0,22.4,0.0,13
2025-11-17 01:53:36.334338,0,1,24.2,0.0,13
2025-11-17 02:53:36.334338,0,2,23.2,0.0,19
2025-11-17 03:53:36.334338,0,3,20.6,0.0,0
2025-11-17 04:53:36.334338,0,4,23.2,0.0,4
2025-11-17 05:53:36.334338,0,5,25.9,0.76,27
2025-11-17 06:53:36.334338,0,6,27.2,0.0,14
2025-11-17 07:53:36.334338,0,7,32.6,0.89,12
2025-11-17 08:53:36.334338,0,8,27.1,0.0,54
2025-11-17 09:53:36.334338,0,9,31.9,0.0,68
2025-11-17 10:53:36.334338,0,10,34.7,2.97,128
2025-11-17 11:53:36.334338,0,11,36.8,0.0,186
2025-11-17 12:53:36.334338,0,12,31.6,0.0,272
2025-11-17 13:53:36.334338,0,13,33.3,1.13,237
2025-11-17 14:53:36.334338,0,14,32.9,0.0,327
2025-11-17 15:53:36.334338,0,15,31.4,0.72,34
2025-11-17 16:53:36.334338,0,16,29.8,0.0,45
2025-11-17 17:53:36.334338,0,17,29.7,0.0,92
2025-11-17 18:53:36.334338,0,18,22.4,0.0,121
2025-11-17 19:53:36.334338,0,19,27.6,0.0,106
2025-11-17 20:53:36.334338,0,20,25.3,2.58,32
2025-11-17 21:53:36.334338,0,21,23.6,0.0,0
2025-11-17 22:53:36.334338,0,22,27.3,0.0,7
2025-11-17 23:53:36.334338,0,23,21.4,0.0,11
2025-11-18 00:53:36.334338,1,0,21.8,0.0,0
2025-11-18 01:53:36.334338,1,1,26.8,0.0,4
2025-11-18 02:53:36.334338,1,2,21.6,0.0,0
2025-11-18 03:53:36.334338,1,3,23.0,0.0,10
2025-11-18 04:53:36.334338,1,4,24.9,0.0,0
2025-11-18 05:53:36.334338,1,5,28.0,0.0,0
2025-11-18 06:53:36.334338,1,6,28.1,0.0,4
2025-11-18 07:53:36.334338,1,7,26.4,0.0,0
2025-11-18 08:53:36.334338,1,8,29.1,0.63,51
2025-11-18 09:53:36.334338,1,9,30.0,0.0,65
2025-11-18 10:53:36.334338,1,10,31.9,0.0,74
2025-11-18 11:53:36.334338,1,11,33.4,0.0,219
2025-11-18 12:53:36.334338,1,12,33.6,0.0,186
2025-11-18 13:53:36.334338,1,13,29.0,0.0,271
2025-11-18 14:53:36.334338,1,14,34.2,1.3,208
2025-11-18 15:53:36.334338,1,15,31.8,0.0,36
2025-11-18 16:53:36.334338,1,16,33.1,2.9,73
2025-11-18 17:53:36.334338,1,17,30.0,0.0,124
2025-11-18 18:53:36.334338,1,18,30.0,0.0,72
2025-11-18 19:53:36.334338,1,19,27.5,2.58,86
2025-11-18 20:53:36.334338,1,20,28.0,0.0,0
2025-11-18 21:53:36.334338,1,21,25.4,0.0,6
2025-11-18 22:53:36.334338,1,22,23.4,0.0,0
2025-11-18 23:53:36.334338,1,23,27.6,0.0,25
2025-11-19 00:53:36.334338,2,0,24.7,0.0,3
2025-11-19 01:53:36.334338,2,1,24.2,0.0,0
2025-11-19 02:53:36.334338,2,2,21.1,0.0,23
2025-11-19 03:53:36.334338,2,3,21.8,0.0,0
2025-11-19 04:53:36.334338,2,4,26.0,0.0,18
2025-11-19 05:53:36.334338,2,5,27.0,0.0,11
2025-11-19 06:53:36.334338,2,6,26.8,0.0,7
2025-11-19 07:53:36.334338,2,7,29.6,0.0,11
2025-11-19 08:53:36.334338,2,8,33.7,0.0,63
2025-11-19 09:53:36.334338,2,9,32.9,0.0,48
2025-11-19 10:53:36.334338,2,10,30.1,0.0,48
2025-11-19 11:53:36.334338,2,11,32.7,0.0,241
2025-11-19 12:53:36.334338,2,12,31.5,0.0,241
2025-11-19 13:53:36.334338,2,13,32.1,0.0,283
2025-11-19 14:53:36.334338,2,14,31.6,2.77,246
2025-11-19 15:53:36.334338,2,15,30.7,0.0,31
2025-11-19 16:53:36.334338,2,16,28.1,0.0,15
2025-11-19 17:53:36.334338,2,17,29.2,0.0,69
2025-11-19 18:53:36.334338,2,18,27.0,0.0,74
2025-11-19 19:53:36.334338,2,19,21.0,1.98,151
2025-11-19 20:53:36.334338,2,20,29.8,0.0,0
2025-11-19 21:53:36.334338,2,21,26.8,0.0,15
2025-11-19 22:53:36.334338,2,22,23.1,0.0,0
2025-11-19 23:53:36.334338,2,23,23.4,0.0,1
2025-11-20 00:53:36.334338,3,0,20.9,0.0,2
2025-11-20 01:53:36.334338,3,1,26.8,0.0,6
2025-11-20 02:53:36.334338,3,2,27.7,0.76,0
2025-11-20 03:53:36.334338,3,3,25.0,0.0,13
2025-11-20 04:53:36.334338,3,4,27.8,0.0,0
2025-11-20 05:53:36.334338,3,5,27.3,0.0,0
2025-11-20 06:53:36.334338,3,6,25.6,0.0,0
2025-11-20 07:53:36.334338,3,7,28.8,0.0,0
2025-11-20 08:53:36.334338,3,8,31.1,0.0,40
2025-11-20 09:53:36.334338,3,9,30.9,0.0,43
2025-11-20 10:53:36.334338,3,10,32.2,0.0,21
2025-11-20 11:53:36.334338,3,11,33.0,0.0,248
2025-11-20 12:53:36.334338,3,12,33.2,1.71,205
2025-11-20 13:53:36.334338,3,13,33.3,0.0,179
2025-11-20 14:53:36.334338,3,14,30.6,0.0,241
2025-11-20 15:53:36.334338,3,15,30.5,0.0,31
2025-11-20 16:53:36.334338,3,16,28.3,0.96,41
2025-11-20 17:53:36.334338,3,17,31.7,0.0,98
2025-11-20 18:53:36.334338,3,18,24.2,0.0,125
2025-11-20 19:53:36.334338,3,19,29.4,0.0,113
2025-11-20 20:53:36.334338,3,20,28.7,0.0,4
2025-11-20 21:53:36.334338,3,21,24.3,0.0,10
2025-11-20 22:53:36.334338,3,22,18.9,1.04,29
2025-11-20 23:53:36.334338,3,23,22.9,0.0,22
2025-11-21 00:53:36.334338,4,0,23.4,0.0,4
2025-11-21 01:53:36.334338,4,1,21.6,0.0,21
2025-11-21 02:53:36.334338,4,2,23.1,0.0,11
2025-11-21 03:53:36.334338,4,3,28.0,0.64,20
2025-11-21 04:53:36.334338,4,4,27.4,0.0,6
2025-11-21 05:53:36.334338,4,5,25.4,0.0,4
2025-11-21 06:53:36.334338,4,6,25.4,0.0,3
2025-11-21 07:53:36.334338,4,7,29.2,0.0,5
2025-11-21 08:53:36.334338,4,8,30.6,0.0,70
2025-11-21 09:53:36.334338,4,9,33.1,0.0,44
2025-11-21 10:53:36.334338,4,10,31.9,2.08,70
2025-11-21 11:53:36.334338,4,11,34.5,0.0,236
2025-11-21 12:53:36.334338,4,12,37.5,0.0,258
2025-11-21 13:53:36.334338,4,13,35.1,0.0,218
2025-11-21 14:53:36.334338,4,14,32.9,0.0,214
2025-11-21 15:53:36.334338,4,15,31.8,0.0,40
2025-11-21 16:53:36.334338,4,16,30.4,0.76,41
2025-11-21 17:53:36.334338,4,17,32.3,0.0,99
2025-11-21 18:53:36.334338,4,18,27.4,1.07,102
2025-11-21 19:53:36.334338,4,19,27.5,0.0,107
2025-11-21 20:53:36.334338,4,20,26.3,0.0,0
2025-11-21 21:53:36.334338,4,21,24.2,0.0,0
2025-11-21 22:53:36.334338,4,22,21.6,0.57,18
2025-11-21 23:53:36.334338,4,23,24.5,0.0,2
2025-11-22 00:53:36.334338,5,0,23.6,0.0,0
2025-11-22 01:53:36.334338,5,1,24.9,0.0,0
2025-11-22 02:53:36.334338,5,2,23.4,0.0,0
2025-11-22 03:53:36.334338,5,3,27.7,0.0,0
2025-11-22 04:53:36.334338,5,4,24.5,0.0,0
2025-11-22 05:53:36.334338,5,5,30.9,0.0,0
2025-11-22 06:53:36.334338,5,6,25.3,0.0,0
2025-11-22 07:53:36.334338,5,7,31.0,0.0,0
2025-11-22 08:53:36.334338,5,8,32.3,1.01,0
2025-11-22 09:53:36.334338,5,9,30.8,0.0,5
2025-11-22 10:53:36.334338,5,10,34.0,0.0,0
2025-11-22 11:53:36.334338,5,11,36.2,0.0,197
2025-11-22 12:53:36.334338,5,12,29.4,0.0,145
2025-11-22 13:53:36.334338,5,13,34.7,0.0,227
2025-11-22 14:53:36.334338,5,14,28.2,1.91,168
2025-11-22 15:53:36.334338,5,15,30.5,0.0,0
2025-11-22 16:53:36.334338,5,16,34.7,0.0,0
2025-11-22 17:53:36.334338,5,17,29.0,0.0,23
2025-11-22 18:53:36.334338,5,18,26.6,0.0,75
2025-11-22 19:53:36.334338,5,19,27.2,0.83,73
2025-11-22 20:53:36.334338,5,20,30.6,0.0,0
2025-11-22 21:53:36.334338,5,21,21.7,0.0,0
2025-11-22 22:53:36.334338,5,22,22.5,0.0,0
2025-11-22 23:53:36.334338,5,23,27.1,1.17,0
2025-11-23 00:53:36.334338,6,0,27.7,0.0,0
2025-11-23 01:53:36.334338,6,1,23.9,0.0,0
2025-11-23 02:53:36.334338,6,2,22.2,2.85,0
2025-11-23 03:53:36.334338,6,3,29.7,0.0,0
2025-11-23 04:53:36.334338,6,4,29.7,0.0,0
2025-11-23 05:53:36.334338,6,5,29.1,0.0,0
2025-11-23 06:53:36.334338,6,6,27.4,0.0,0
2025-11-23 07:53:36.334338,6,7,30.2,0.0,0
2025-11-23 08:53:36.334338,6,8,31.2,0.0,0
2025-11-23 09:53:36.334338,6,9,33.3,0.0,0
2025-11-23 10:53:36.334338,6,10,36.3,0.0,0
2025-11-23 11:53:36.334338,6,11,35.7,0.0,183
2025-11-23 12:53:36.334338,6,12,31.9,0.0,187
2025-11-23 13:53:36.334338,6,13,36.7,0.0,192
2025-11-23 14:53:36.334338,6,14,34.1,0.0,172
2025-11-23 15:53:36.334338,6,15,34.0,0.0,0
2025-11-23 16:53:36.334338,6,16,34.5,0.0,0
2025-11-23 17:53:36.334338,6,17,28.2,2.87,58
2025-11-23 18:53:36.334338,6,18,29.1,0.0,33
2025-11-23 19:53:36.334338,6,19,26.8,0.0,101
2025-11-23 20:53:36.334338,6,20,23.5,0.0,0
2025-11-23 21:53:36.334338,6,21,26.3,0.0,0
2025-11-23 22:53:36.334338,6,22,29.9,0.0,0
2025-11-23 23:53:36.334338,6,23,20.7,0.0,0
2025-11-24 00:53:36.334338,0,0,24.1,1.43,9
2025-11-24 01:53:36.334338,0,1,25.6,0.0,0
2025-11-24 02:53:36.334338,0,2,25.1,0.76,21
2025-11-24 03:53:36.334338,0,3,25.4,0.0,9
2025-11-24 04:53:36.334338,0,4,24.1,0.0,0
2025-11-24 05:53:36.334338,0,5,28.4,0.67,5
2025-11-24 06:53:36.334338,0,6,27.7,0.0,1
2025-11-24 07:53:36.334338,0,7,26.2,0.0,0
2025-11-24 08:53:36.334338,0,8,34.1,0.0,23
2025-11-24 09:53:36.334338,0,9,34.7,0.0,54
2025-11-24 10:53:36.334338,0,10,33.7,0.0,60
2025-11-24 11:53:36.334338,0,11,34.6,0.0,210
2025-11-24 12:53:36.334338,0,12,36.4,0.0,242
2025-11-24 13:53:36.334338,0,13,34.6,0.0,246
2025-11-24 14:53:36.334338,0,14,35.4,0.0,262
2025-11-24 15:53:36.334338,0,15,32.2,0.0,26
2025-11-24 16:53:36.334338,0,16,34.4,0.0,36
2025-11-24 17:53:36.334338,0,17,31.3,1.29,134
2025-11-24 18:53:36.334338,0,18,29.7,0.0,123
2025-11-24 19:53:36.334338,0,19,25.5,0.0,120
2025-11-24 20:53:36.334338,0,20,27.4,0.0,0
2025-11-24 21:53:36.334338,0,21,24.1,0.0,0
2025-11-24 22:53:36.334338,0,22,23.7,0.0,5
2025-11-24 23:53:36.334338,0,23,22.9,0.0,8
2025-11-25 00:53:36.334338,1,0,22.2,1.1,0
2025-11-25 01:53:36.334338,1,1,28.8,0.0,0
2025-11-25 02:53:36.334338,1,2,27.7,0.0,0
2025-11-25 03:53:36.334338,1,3,29.7,0.0,0
2025-11-25 04:53:36.334338,1,4,24.5,0.0,0
2025-11-25 05:53:36.334338,1,5,28.3,0.0,12
2025-11-25 06:53:36.334338,1,6,26.8,0.0,3
2025-11-25 07:53:36.334338,1,7,29.3,0.0,13
2025-11-25 08:53:36.334338,1,8,30.1,0.0,30
2025-11-25 09:53:36.334338,1,9,35.4,0.0,50
2025-11-25 10:53:36.334338,1,10,33.0,0.0,51
2025-11-25 11:53:36.334338,1,11,36.4,0.0,237
2025-11-25 12:53:36.334338,1,12,35.7,0.0,234
2025-11-25 13:53:36.334338,1,13,38.9,0.0,280
2025-11-25 14:53:36.334338,1,14,30.8,0.0,304
2025-11-25 15:53:36.334338,1,15,35.5,0.0,57
2025-11-25 16:53:36.334338,1,16,34.3,0.0,40
2025-11-25 17:53:36.334338,1,17,28.8,0.0,99
2025-11-25 18:53:36.334338,1,18,31.5,0.0,116
2025-11-25 19:53:36.334338,1,19,28.9,0.0,115
2025-11-25 20:53:36.334338,1,20,26.6,0.0,10
2025-11-25 21:53:36.334338,1,21,24.3,0.0,8
2025-11-25 22:53:36.334338,1,22,23.8,0.0,11
2025-11-25 23:53:36.334338,1,23,28.8,0.0,0
2025-11-26 00:53:36.334338,2,0,24.5,0.0,1
2025-11-26 01:53:36.334338,2,1,26.3,0.0,23
2025-11-26 02:53:36.334338,2,2,23.6,0.0,1
2025-11-26 03:53:36.334338,2,3,24.5,0.0,7
2025-11-26 04:53:36.334338,2,4,29.2,0.0,0
2025-11-26 05:53:36.334338,2,5,25.6,0.0,0
2025-11-26 06:53:36.334338,2,6,28.7,1.1,5
2025-11-26 07:53:36.334338,2,7,30.9,0.0,0
2025-11-26 08:53:36.334338,2,8,32.3,0.0,48
2025-11-26 09:53:36.334338,2,9,32.8,0.0,54
2025-11-26 10:53:36.334338,2,10,34.7,0.0,64
2025-11-26 11:53:36.334338,2,11,35.8,1.45,257
2025-11-26 12:53:36.334338,2,12,36.1,0.0,299
2025-11-26 13:53:36.334338,2,13,32.5,0.53,213
2025-11-26 14:53:36.334338,2,14,33.4,0.0,257
2025-11-26 15:53:36.334338,2,15,35.5,0.0,47
2025-11-26 16:53:36.334338,2,16,33.9,0.0,29
2025-11-26 17:53:36.334338,2,17,28.2,0.0,79
2025-11-26 18:53:36.334338,2,18,30.3,0.0,121
2025-11-26 19:53:36.334338,2,19,24.4,0.0,146
2025-11-26 20:53:36.334338,2,20,27.2,0.0,9
2025-11-26 21:53:36.334338,2,21,29.9,0.0,10
2025-11-26 22:53:36.334338,2,22,23.4,0.0,7
2025-11-26 23:53:36.334338,2,23,23.2,0.0,0
2025-11-27 00:53:36.334338,3,0,26.2,0.0,6
2025-11-27 01:53:36.334338,3,1,21.8,0.0,0
2025-11-27 02:53:36.334338,3,2,24.1,0.0,8
2025-11-27 03:53:36.334338,3,3,27.3,0.0,1
2025-11-27 04:53:36.334338,3,4,25.9,0.0,13
2025-11-27 05:53:36.334338,3,5,27.9,0.0,0
2025-11-27 06:53:36.334338,3,6,31.2,0.0,25
2025-11-27 07:53:36.334338,3,7,31.8,0.0,0
2025-11-27 08:53:36.334338,3,8,32.7,0.0,30
2025-11-27 09:53:36.334338,3,9,32.6,0.0,24
2025-11-27 10:53:36.334338,3,10,34.8,0.0,53
2025-11-27 11:53:36.334338,3,11,34.3,0.0,275
2025-11-27 12:53:36.334338,3,12,35.6,0.0,152
2025-11-27 13:53:36.334338,3,13,33.6,0.0,305
2025-11-27 14:53:36.334338,3,14,33.7,1.91,269
2025-11-27 15:53:36.334338,3,15,31.3,0.0,53
2025-11-27 16:53:36.334338,3,16,32.2,0.0,45
2025-11-27 17:53:36.334338,3,17,29.4,0.0,121
2025-11-27 18:53:36.334338,3,18,27.5,0.0,114
2025-11-27 19:53:36.334338,3,19,29.0,0.0,141
2025-11-27 20:53:36.334338,3,20,27.7,0.0,0
2025-11-27 21:53:36.334338,3,21,27.8,0.0,4
2025-11-27 22:53:36.334338,3,22,24.6,0.0,20
2025-11-27 23:53:36.334338,3,23,25.8,2.26,0
2025-11-28 00:53:36.334338,4,0,25.9,0.0,0
2025-11-28 01:53:36.334338,4,1,25.9,0.0,0
2025-11-28 02:53:36.334338,4,2,23.8,0.0,0
2025-11-28 03:53:36.334338,4,3,26.6,0.0,37
2025-11-28 04:53:36.334338,4,4,28.0,0.0,2
2025-11-28 05:53:36.334338,4,5,28.5,1.3,22
2025-11-28 06:53:36.334338,4,6,25.6,0.0,7
2025-11-28 07:53:36.334338,4,7,31.4,0.0,9
2025-11-28 08:53:36.334338,4,8,36.7,0.0,40
2025-11-28 09:53:36.334338,4,9,32.6,0.0,61
2025-11-28 10:53:36.334338,4,10,32.7,0.0,42
2025-11-28 11:53:36.334338,4,11,35.4,0.0,237
2025-11-28 12:53:36.334338,4,12,35.5,0.0,252
2025-11-28 13:53:36.334338,4,13,37.1,0.0,201
2025-11-28 14:53:36.334338,4,14,31.7,0.0,245
2025-11-28 15:53:36.334338,4,15,34.8,0.0,38
2025-11-28 16:53:36.334338,4,16,33.5,0.0,33
2025-11-28 17:53:36.334338,4,17,30.9,0.0,95
2025-11-28 18:53:36.334338,4,18,30.5,0.0,108
2025-11-28 19:53:36.334338,4,19,30.6,0.0,112
2025-11-28 20:53:36.334338,4,20,29.1,0.0,0
2025-11-28 21:53:36.334338,4,21,24.0,0.0,5
2025-11-28 22:53:36.334338,4,22,27.2,0.0,15
2025-11-28 23:53:36.334338,4,23,24.9,0.0,0
2025-11-29 00:53:36.334338,5,0,25.0,0.0,0
2025-11-29 01:53:36.334338,5,1,25.2,0.0,0
2025-11-29 02:53:36.334338,5,2,25.3,0.0,0
2025-11-29 03:53:36.334338,5,3,28.7,0.0,0
2025-11-29 04:53:36.334338,5,4,27.2,0.0,0
2025-11-29 05:53:36.334338,5,5,26.4,0.0,0
2025-11-29 06:53:36.334338,5,6,29.1,0.0,0
2025-11-29 07:53:36.334338,5,7,31.6,0.0,0
2025-11-29 08:53:36.334338,5,8,34.9,0.0,0
2025-11-29 09:53:36.334338,5,9,34.6,0.0,0
2025-11-29 10:53:36.334338,5,10,32.5,1.31,32
2025-11-29 11:53:36.334338,5,11,39.7,0.0,209
2025-11-29 12:53:36.334338,5,12,35.4,0.0,149
2025-11-29 13:53:36.334338,5,13,37.3,0.61,148
2025-11-29 14:53:36.334338,5,14,33.9,0.0,274
2025-11-29 15:53:36.334338,5,15,34.5,0.0,0
2025-11-29 16:53:36.334338,5,16,34.1,0.0,0
2025-11-29 17:53:36.334338,5,17,33.7,0.0,57
2025-11-29 18:53:36.334338,5,18,32.0,0.0,42
2025-11-29 19:53:36.334338,5,19,30.4,0.0,12
2025-11-29 20:53:36.334338,5,20,26.8,0.0,0
